"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","chosen","overall","Horizon","tau","lambda","kError","beta"
"8147",33,4,8,7,50.4837512080328,0.23,"Rough","Avg. Reward Condition",40,"8",14,86,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8148",33,5,3,4,32.7929271553822,0.23,"Rough","Avg. Reward Condition",40,"8",14,48,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8149",33,6,4,4,31.2783489505753,0.27,"Rough","Avg. Reward Condition",40,"8",14,49,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8150",33,7,4,3,65.3292450203886,0.27,"Rough","Avg. Reward Condition",40,"8",14,38,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8151",33,8,3,4,32.7929271553822,0.27,"Rough","Avg. Reward Condition",40,"8",14,48,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8152",33,9,3,5,32.3660103282064,0.27,"Rough","Avg. Reward Condition",40,"8",14,59,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8153",33,10,3,5,32.3660103282064,0.27,"Rough","Avg. Reward Condition",40,"8",14,59,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8154",33,11,4,5,31.8484137393175,0.27,"Rough","Avg. Reward Condition",40,"8",14,60,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8155",33,12,3,4,32.7929271553822,0.27,"Rough","Avg. Reward Condition",40,"8",14,48,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8156",33,13,3,3,70.0835209190621,0.27,"Rough","Avg. Reward Condition",40,"8",14,37,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8157",33,14,6,3,45.8200916471857,0.27,"Rough","Avg. Reward Condition",40,"8",14,40,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8158",33,15,6,3,45.8200916471857,0.27,"Rough","Avg. Reward Condition",40,"8",14,40,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8159",33,16,9,0,31.1577897850161,0.27,"Rough","Avg. Reward Condition",40,"8",14,10,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8160",33,17,9,0,31.1577897850161,0.27,"Rough","Avg. Reward Condition",40,"8",14,10,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8161",33,18,7,0,11.3051024452039,0.27,"Rough","Avg. Reward Condition",40,"8",14,8,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8162",33,19,7,1,25.1625322047614,0.27,"Rough","Avg. Reward Condition",40,"8",14,19,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8163",33,20,8,1,32.7569952824828,0.32,"Rough","Avg. Reward Condition",40,"8",14,20,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8164",33,21,9,9,45.572725705469,0.32,"Rough","Avg. Reward Condition",40,"8",14,109,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8165",33,22,10,9,9.60078662109297,0.32,"Rough","Avg. Reward Condition",40,"8",14,110,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8166",33,23,10,10,16.6581489852358,0.32,"Rough","Avg. Reward Condition",40,"8",14,121,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8167",33,24,3,8,65.8667223880299,0.32,"Rough","Avg. Reward Condition",40,"8",14,92,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8168",33,25,3,9,51.081612220025,0.32,"Rough","Avg. Reward Condition",40,"8",14,103,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8169",33,26,3,10,73.0643820876039,0.32,"Rough","Avg. Reward Condition",40,"8",14,114,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8170",33,27,3,10,73.0643820876039,0.32,"Rough","Avg. Reward Condition",40,"8",14,114,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8171",33,28,2,10,57.5696420564348,0.32,"Rough","Avg. Reward Condition",40,"8",14,113,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8172",33,29,5,5,19.3481905334313,0.32,"Rough","Avg. Reward Condition",40,"8",14,61,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8173",33,30,5,6,32.4190183733433,0.32,"Rough","Avg. Reward Condition",40,"8",14,72,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8174",33,31,6,6,28.3443995527315,0.32,"Rough","Avg. Reward Condition",40,"8",14,73,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8175",33,32,6,5,12.2964958539745,0.32,"Rough","Avg. Reward Condition",40,"8",14,62,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8176",33,33,5,5,19.3481905334313,0.32,"Rough","Avg. Reward Condition",40,"8",14,61,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8177",33,34,4,5,31.8484137393175,0.32,"Rough","Avg. Reward Condition",40,"8",14,60,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8178",33,35,4,1,65.3463353635867,0.32,"Rough","Avg. Reward Condition",40,"8",14,16,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8179",33,36,5,0,68.5162654383433,0.32,"Rough","Avg. Reward Condition",40,"8",14,6,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8180",33,37,5,1,54.5671632518635,0.32,"Rough","Avg. Reward Condition",40,"8",14,17,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8181",33,38,4,1,65.3463353635867,0.32,"Rough","Avg. Reward Condition",40,"8",14,16,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8182",33,39,5,1,54.5671632518635,0.32,"Rough","Avg. Reward Condition",40,"8",14,17,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8183",33,40,5,2,56.3291955901051,0.32,"Rough","Avg. Reward Condition",40,"8",14,28,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8184",33,41,6,2,45.4146704420325,0.32,"Rough","Avg. Reward Condition",40,"8",14,29,264,"Long",17.1872836049487,NA,0.349916149341174,71.6529761062091
"8185",34,1,3,9,100,0.14,"Smooth","Avg. Reward Condition",20,"1",2,103,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8186",34,2,2,9,94.3317374885778,0.14,"Smooth","Avg. Reward Condition",20,"1",2,102,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8187",34,3,2,10,55.8905706539792,0.14,"Smooth","Avg. Reward Condition",20,"1",2,113,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8188",34,4,1,10,33.6796759387102,0.2,"Smooth","Avg. Reward Condition",20,"1",2,112,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8189",34,5,1,10,33.6796759387102,0.2,"Smooth","Avg. Reward Condition",20,"1",2,112,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8190",34,6,1,10,33.6796759387102,0.2,"Smooth","Avg. Reward Condition",20,"1",2,112,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8191",34,7,2,10,55.8905706539792,0.2,"Smooth","Avg. Reward Condition",20,"1",2,113,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8192",34,8,2,9,94.3317374885778,0.32,"Smooth","Avg. Reward Condition",20,"1",2,102,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8193",34,9,1,9,45.0686328655171,0.38,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8194",34,10,1,9,45.0686328655171,0.38,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8195",34,11,2,9,94.3317374885778,0.48,"Smooth","Avg. Reward Condition",20,"1",2,102,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8196",34,12,2,9,94.3317374885778,0.48,"Smooth","Avg. Reward Condition",20,"1",2,102,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8197",34,13,2,9,94.3317374885778,0.48,"Smooth","Avg. Reward Condition",20,"1",2,102,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8198",34,14,1,9,45.0686328655171,0.48,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8199",34,15,1,9,45.0686328655171,0.48,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8200",34,16,1,9,45.0686328655171,0.48,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8201",34,17,1,9,45.0686328655171,0.48,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8202",34,18,1,9,45.0686328655171,0.48,"Smooth","Avg. Reward Condition",20,"1",2,101,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8203",34,19,0,9,29.897358776593,0.48,"Smooth","Avg. Reward Condition",20,"1",2,100,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8204",34,20,0,10,20.5241810833273,0.48,"Smooth","Avg. Reward Condition",20,"1",2,111,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8205",34,21,0,9,29.897358776593,0.48,"Smooth","Avg. Reward Condition",20,"1",2,100,265,"Short",13.4410895845385,NA,0.00686349292142236,44.6440239761462
"8206",34,1,0,8,50.1774313220849,-0.27,"Smooth","Avg. Reward Condition",40,"2",17,89,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8207",34,2,0,9,6.38846062924272,0.27,"Smooth","Avg. Reward Condition",40,"2",17,100,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8208",34,3,0,9,6.38846062924272,0.37,"Smooth","Avg. Reward Condition",40,"2",17,100,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8209",34,4,4,2,41.5181075048439,0.37,"Smooth","Avg. Reward Condition",40,"2",17,27,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8210",34,5,2,4,78.1145537046303,0.37,"Smooth","Avg. Reward Condition",40,"2",17,47,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8211",34,6,3,4,81.7432518785976,0.37,"Smooth","Avg. Reward Condition",40,"2",17,48,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8212",34,7,2,4,78.1145537046303,0.37,"Smooth","Avg. Reward Condition",40,"2",17,47,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8213",34,8,3,4,81.7432518785976,0.5,"Smooth","Avg. Reward Condition",40,"2",17,48,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8214",34,9,4,4,91.0453666765183,0.5,"Smooth","Avg. Reward Condition",40,"2",17,49,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8215",34,10,4,5,82.6609311486781,0.5,"Smooth","Avg. Reward Condition",40,"2",17,60,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8216",34,11,5,5,42.2377203459465,0.5,"Smooth","Avg. Reward Condition",40,"2",17,61,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8217",34,12,5,7,31.5219187843773,0.5,"Smooth","Avg. Reward Condition",40,"2",17,83,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8218",34,13,5,5,42.2377203459465,0.5,"Smooth","Avg. Reward Condition",40,"2",17,61,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8219",34,14,6,5,17.9186730443507,0.5,"Smooth","Avg. Reward Condition",40,"2",17,62,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8220",34,15,6,4,22.1592765349326,0.5,"Smooth","Avg. Reward Condition",40,"2",17,51,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8221",34,16,6,3,42.4608725278466,0.5,"Smooth","Avg. Reward Condition",40,"2",17,40,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8222",34,17,6,2,61.2748558274339,0.5,"Smooth","Avg. Reward Condition",40,"2",17,29,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8223",34,18,5,2,42.0898431676423,0.5,"Smooth","Avg. Reward Condition",40,"2",17,28,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8224",34,19,5,3,56.3851805160455,0.5,"Smooth","Avg. Reward Condition",40,"2",17,39,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8225",34,20,8,1,72.482907273136,0.5,"Smooth","Avg. Reward Condition",40,"2",17,20,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8226",34,21,10,1,22.4632600371913,0.5,"Smooth","Avg. Reward Condition",40,"2",17,22,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8227",34,22,4,8,28.2798800164457,0.5,"Smooth","Avg. Reward Condition",40,"2",17,93,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8228",34,23,5,8,11.4143082127456,0.5,"Smooth","Avg. Reward Condition",40,"2",17,94,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8229",34,24,5,9,17.2900510483539,0.5,"Smooth","Avg. Reward Condition",40,"2",17,105,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8230",34,25,5,8,11.4143082127456,0.5,"Smooth","Avg. Reward Condition",40,"2",17,94,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8231",34,26,5,8,11.4143082127456,0.5,"Smooth","Avg. Reward Condition",40,"2",17,94,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8232",34,27,6,8,0,0.5,"Smooth","Avg. Reward Condition",40,"2",17,95,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8233",34,28,5,8,11.4143082127456,0.5,"Smooth","Avg. Reward Condition",40,"2",17,94,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8234",34,29,5,7,31.5219187843773,0.5,"Smooth","Avg. Reward Condition",40,"2",17,83,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8235",34,30,5,7,31.5219187843773,0.5,"Smooth","Avg. Reward Condition",40,"2",17,83,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8236",34,31,5,8,11.4143082127456,0.5,"Smooth","Avg. Reward Condition",40,"2",17,94,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8237",34,32,5,9,17.2900510483539,0.5,"Smooth","Avg. Reward Condition",40,"2",17,105,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8238",34,33,5,8,11.4143082127456,0.5,"Smooth","Avg. Reward Condition",40,"2",17,94,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8239",34,34,5,9,17.2900510483539,0.5,"Smooth","Avg. Reward Condition",40,"2",17,105,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8240",34,35,5,9,17.2900510483539,0.5,"Smooth","Avg. Reward Condition",40,"2",17,105,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8241",34,36,6,9,16.1161494292061,0.5,"Smooth","Avg. Reward Condition",40,"2",17,106,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8242",34,37,0,1,40.8666314399302,0.5,"Smooth","Avg. Reward Condition",40,"2",17,12,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8243",34,38,0,2,36.3094858806942,0.5,"Smooth","Avg. Reward Condition",40,"2",17,23,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8244",34,39,0,1,40.8666314399302,0.5,"Smooth","Avg. Reward Condition",40,"2",17,12,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8245",34,40,0,2,36.3094858806942,0.5,"Smooth","Avg. Reward Condition",40,"2",17,23,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8246",34,41,0,3,53.5211844117636,0.5,"Smooth","Avg. Reward Condition",40,"2",17,34,266,"Long",17.4034363662493,NA,0.00676854043085091,46.6719187371587
"8247",34,1,4,7,31.2245968865116,0.12,"Smooth","Avg. Reward Condition",20,"3",9,82,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8248",34,2,5,7,31.1556847928287,0.24,"Smooth","Avg. Reward Condition",20,"3",9,83,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8249",34,3,6,7,31.2453009050804,0.34,"Smooth","Avg. Reward Condition",20,"3",9,84,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8250",34,4,6,8,47.3250412535165,0.34,"Smooth","Avg. Reward Condition",20,"3",9,95,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8251",34,5,5,8,61.7105758678251,0.34,"Smooth","Avg. Reward Condition",20,"3",9,94,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8252",34,6,6,8,47.3250412535165,0.34,"Smooth","Avg. Reward Condition",20,"3",9,95,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8253",34,7,8,7,42.1666103712664,0.34,"Smooth","Avg. Reward Condition",20,"3",9,86,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8254",34,8,1,7,60.3654685590386,0.34,"Smooth","Avg. Reward Condition",20,"3",9,79,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8255",34,9,1,7,60.3654685590386,0.34,"Smooth","Avg. Reward Condition",20,"3",9,79,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8256",34,10,3,8,56.9817501368753,0.34,"Smooth","Avg. Reward Condition",20,"3",9,92,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8257",34,11,4,8,60.4776805465143,0.34,"Smooth","Avg. Reward Condition",20,"3",9,93,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8258",34,12,4,9,76.5336766063453,0.34,"Smooth","Avg. Reward Condition",20,"3",9,104,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8259",34,13,3,9,63.3340745487714,0.35,"Smooth","Avg. Reward Condition",20,"3",9,103,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8260",34,14,2,9,51.5479444865926,0.43,"Smooth","Avg. Reward Condition",20,"3",9,102,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8261",34,15,2,8,43.6838621835881,0.43,"Smooth","Avg. Reward Condition",20,"3",9,91,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8262",34,16,2,9,51.5479444865926,0.43,"Smooth","Avg. Reward Condition",20,"3",9,102,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8263",34,17,2,10,28.9056526912457,0.43,"Smooth","Avg. Reward Condition",20,"3",9,113,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8264",34,18,3,10,39.8581222940404,0.43,"Smooth","Avg. Reward Condition",20,"3",9,114,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8265",34,19,2,10,28.9056526912457,0.43,"Smooth","Avg. Reward Condition",20,"3",9,113,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8266",34,20,2,10,28.9056526912457,0.43,"Smooth","Avg. Reward Condition",20,"3",9,113,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8267",34,21,2,10,28.9056526912457,0.43,"Smooth","Avg. Reward Condition",20,"3",9,113,267,"Short",15.3150562433378,NA,0.00674942482646748,44.7768416997411
"8268",34,1,4,0,48.2728545381987,0.02,"Smooth","Avg. Reward Condition",40,"4",18,5,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8269",34,2,5,0,43.1589496872262,0.02,"Smooth","Avg. Reward Condition",40,"4",18,6,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8270",34,3,5,1,44.0731143129656,0.02,"Smooth","Avg. Reward Condition",40,"4",18,17,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8271",34,4,5,2,52.4052015124445,0.02,"Smooth","Avg. Reward Condition",40,"4",18,28,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8272",34,5,2,2,100,0.08,"Smooth","Avg. Reward Condition",40,"4",18,25,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8273",34,6,3,2,87.0484650270771,0.08,"Smooth","Avg. Reward Condition",40,"4",18,26,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8274",34,7,3,1,75.1442624365829,0.08,"Smooth","Avg. Reward Condition",40,"4",18,15,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8275",34,8,2,1,70.0239835784985,0.22,"Smooth","Avg. Reward Condition",40,"4",18,14,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8276",34,9,1,1,48.0935875031168,0.22,"Smooth","Avg. Reward Condition",40,"4",18,13,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8277",34,10,1,1,48.0935875031168,0.22,"Smooth","Avg. Reward Condition",40,"4",18,13,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8278",34,11,1,3,23.743412126775,0.22,"Smooth","Avg. Reward Condition",40,"4",18,35,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8279",34,12,1,2,56.0034935119072,0.22,"Smooth","Avg. Reward Condition",40,"4",18,24,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8280",34,13,2,2,100,0.22,"Smooth","Avg. Reward Condition",40,"4",18,25,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8281",34,14,2,2,100,0.22,"Smooth","Avg. Reward Condition",40,"4",18,25,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8282",34,15,2,1,70.0239835784985,0.22,"Smooth","Avg. Reward Condition",40,"4",18,14,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8283",34,16,2,0,34.0203157022651,0.22,"Smooth","Avg. Reward Condition",40,"4",18,3,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8284",34,17,3,1,75.1442624365829,0.22,"Smooth","Avg. Reward Condition",40,"4",18,15,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8285",34,18,2,3,53.5961483472986,0.22,"Smooth","Avg. Reward Condition",40,"4",18,36,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8286",34,19,2,2,100,0.22,"Smooth","Avg. Reward Condition",40,"4",18,25,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8287",34,20,2,1,70.0239835784985,0.22,"Smooth","Avg. Reward Condition",40,"4",18,14,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8288",34,21,2,0,34.0203157022651,0.22,"Smooth","Avg. Reward Condition",40,"4",18,3,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8289",34,22,8,8,58.8343770395875,0.22,"Smooth","Avg. Reward Condition",40,"4",18,97,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8290",34,23,8,7,51.6253344127728,0.22,"Smooth","Avg. Reward Condition",40,"4",18,86,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8291",34,24,7,7,26.6472142919114,0.22,"Smooth","Avg. Reward Condition",40,"4",18,85,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8292",34,25,7,6,35.0970793586,0.42,"Smooth","Avg. Reward Condition",40,"4",18,74,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8293",34,26,7,5,34.8171406531834,0.47,"Smooth","Avg. Reward Condition",40,"4",18,63,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8294",34,27,8,5,35.8126072041007,0.47,"Smooth","Avg. Reward Condition",40,"4",18,64,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8295",34,28,9,5,25.5809293587448,0.47,"Smooth","Avg. Reward Condition",40,"4",18,65,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8296",34,29,7,6,35.0970793586,0.47,"Smooth","Avg. Reward Condition",40,"4",18,74,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8297",34,30,7,5,34.8171406531834,0.47,"Smooth","Avg. Reward Condition",40,"4",18,63,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8298",34,31,7,5,34.8171406531834,0.52,"Smooth","Avg. Reward Condition",40,"4",18,63,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8299",34,32,7,5,34.8171406531834,0.52,"Smooth","Avg. Reward Condition",40,"4",18,63,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8300",34,33,7,5,34.8171406531834,0.52,"Smooth","Avg. Reward Condition",40,"4",18,63,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8301",34,34,8,5,35.8126072041007,0.52,"Smooth","Avg. Reward Condition",40,"4",18,64,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8302",34,35,9,5,25.5809293587448,0.52,"Smooth","Avg. Reward Condition",40,"4",18,65,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8303",34,36,10,5,37.8302996702739,0.52,"Smooth","Avg. Reward Condition",40,"4",18,66,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8304",34,37,10,5,37.8302996702739,0.52,"Smooth","Avg. Reward Condition",40,"4",18,66,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8305",34,38,9,5,25.5809293587448,0.52,"Smooth","Avg. Reward Condition",40,"4",18,65,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8306",34,39,8,5,35.8126072041007,0.52,"Smooth","Avg. Reward Condition",40,"4",18,64,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8307",34,40,8,7,51.6253344127728,0.52,"Smooth","Avg. Reward Condition",40,"4",18,86,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8308",34,41,8,6,52.3875490141336,0.52,"Smooth","Avg. Reward Condition",40,"4",18,75,268,"Long",16.751625339968,NA,0.00674273708591528,44.7668517259337
"8309",34,1,3,8,66.9283199969529,0.36,"Smooth","Avg. Reward Condition",20,"5",4,92,269,"Short",13.7853689542122,NA,0.00676053670260339,44.033642375706
"8310",34,2,3,9,71.5447698498277,0.36,"Smooth","Avg. Reward Condition",20,"5",4,103,269,"Short",13.7853689542122,NA,0.00676053670260339,44.033642375706
"8311",34,3,3,9,71.5447698498277,0.36,"Smooth","Avg. Reward Condition",20,"5",4,103,269,"Short",13.7853689542122,NA,0.00676053670260339,44.033642375706
"8312",34,4,2,9,75.1501969131058,0.41,"Smooth","Avg. Reward Condition",20,"5",4,102,269,"Short",13.7853689542122,NA,0.00676053670260339,44.033642375706
"8313",34,5,2,9,75.1501969131058,0.41,"Smooth","Avg. Reward Condition",20,"5",4,102,269,"Short",13.7853689542122,NA,0.00676053670260339,44.033642375706
